date,year,week,hour,dayOfMonth,day_x_hour,lagged_revenue_D_1,lagged_revenue_H_1,holiday_mean_encoded,current_weather_component_1,current_weather_component_2,weather_diff_to_exp_component_1,coronaImpact,revenue
2021-06-09 13:00:00,2021,23,13,9,313,6753.660567030551,493.6169795020812,158.1493625487578,-0.1129610704522852,0.3448845890225337,-0.1609666533626002,0.9918703298270958,181.1639048142621
2021-06-09 14:00:00,2021,23,14,9,314,6753.660567030551,170.49713343281238,199.28322730961543,-0.0879578794312516,0.2007055963684042,-0.1864712358596087,0.9918703298270958,108.35309824864524
2021-06-09 15:00:00,2021,23,15,9,315,6753.660567030551,306.02096913531767,80.21983559779052,-0.0698388142127448,0.0623659725375397,-0.2152009630407499,0.9918703298270958,70.11348464619492
2021-06-09 16:00:00,2021,23,16,9,316,6753.660567030551,290.33338569072487,325.05463493808736,-0.0086126808909513,-0.0499953480110747,-0.1877137599787282,0.9918703298270958,227.93253750098168
2021-06-09 17:00:00,2021,23,17,9,317,6753.660567030551,628.0252100840336,206.7417995235477,0.0583127100979416,-0.129254576932683,-0.1500814073014629,0.9918703298270958,477.7043901672818
2021-06-09 18:00:00,2021,23,18,9,318,6753.660567030551,847.6470588235294,364.2719573810833,0.1279031058657594,-0.2183224128109007,-0.1119029740575244,0.9918703298270958,700.5921620984842
2021-06-09 19:00:00,2021,23,19,9,319,6753.660567030551,765.1386161941412,562.559621979633,0.0878983730607745,-0.2311857220113081,-0.1261756850985043,0.9918703298270958,527.1132490379329
2021-06-09 20:00:00,2021,23,20,9,320,6753.660567030551,1028.570643210555,659.6576219272756,0.0429424263481422,-0.2399201618923254,-0.1449439422683874,0.9918703298270958,773.2301892719704
2021-06-09 21:00:00,2021,23,21,9,321,6753.660567030551,1070.152752689861,585.6946516924527,0.0105939056103194,-0.2500616910441258,-0.1536657791242529,0.9918703298270958,842.5928689232702
2021-06-09 22:00:00,2021,23,22,9,322,6753.660567030551,902.1063378622476,193.18681117306733,0.1967574100254686,-0.2560461860689215,0.009536865399733,0.9918703298270958,308.2296395193591
2021-06-10 12:00:00,2021,23,12,10,412,1696.785517945496,56.82164454566873,111.99481661823609,0.4896625516177424,0.472465066065535,0.3130953220637675,0.9918703298270958,138.13908741066518
2021-06-10 13:00:00,2021,23,13,10,413,1696.785517945496,32.242990654205606,277.3244718448127,0.490123146501042,0.4862194165594553,0.3071177129442678,0.9918703298270958,212.58265923191703
2021-06-10 14:00:00,2021,23,14,10,414,1696.785517945496,47.09730621220451,173.06591795596745,0.4886963765786527,0.4879390679385907,0.2979797499068409,0.9918703298270958,214.69999214639125
2021-06-10 15:00:00,2021,23,15,10,415,1696.785517945496,128.4881803188565,120.15602502683316,0.492671932272664,0.5073353455943136,0.29527538825556,0.9918703298270958,214.64658760700544
